sys_id,name,hostname,fqdn,ip_address,os,os_version,ram_gb,cpus,company,environment,business_criticality,location,virtual,subnet,serial_number
SYS0171,app-00172,app-00172,app-00172.dc1.corp,10.10.35.123,centos,7.9,9,2,Corp,dev,low,dc1,true,10.10.35.0/24,SN700171
SYS0172,srv-00173,srv-00173,srv-00173.dc1.corp,10.10.18.33,ubuntu,22.04,9,4,Corp,staging,medium,dc1,true,10.10.18.0/24,SN700172
SYS0173,web-00174,web-00174,web-00174.dc1.corp,10.10.32.179,ubuntu,22.04,7,4,Corp,staging,low,dc1,true,10.10.32.0/24,SN700173
SYS0174,app-00175,app-00175,app-00175.dc1.corp,10.10.53.48,rhel,8.6,16,4,Corp,prod,medium,dc1,true,10.10.53.0/24,SN700174
SYS0175,app-00176,app-00176,app-00176.dc1.corp,10.10.11.178,centos,7.9,14,4,Corp,prod,medium,dc1,true,10.10.11.0/24,SN700175
SYS0176,web-00177,web-00177,web-00177.dc3.corp,10.30.5.173,ubuntu,22.04,7,4,Corp,prod,low,dc3,true,10.30.5.0/24,SN700176
SYS0177,app-00178,app-00178,app-00178.dc1.corp,10.10.51.114,rhel,8.6,6,7,Corp,dev,medium,dc1,true,10.10.51.0/24,SN700177
SYS0178,app-00179,app-00179,app-00179.dc1.corp,10.10.44.117,rhel,8.6,9,4,Corp,prod,medium,dc1,true,10.10.44.0/24,SN700178
SYS0179,web-00180,web-00180,web-00180.dc1.corp,10.10.16.247,centos,8.4,5,4,Corp,prod,medium,dc1,true,10.10.16.0/24,SN700179
SYS0180,app-00181,app-00181,app-00181.dc1.corp,10.10.17.182,centos,7.9,12,5,Corp,prod,high,dc1,true,10.10.17.0/24,SN700180
SYS0181,srv-00182,srv-00182,srv-00182.dc1.corp,10.10.12.232,debian,11,11,7,Corp,prod,high,dc1,true,10.10.12.0/24,SN700181
SYS0182,srv-00183,srv-00183,srv-00183.dc1.corp,10.10.20.219,debian,11,9,7,Corp,staging,high,dc1,true,10.10.20.0/24,SN700182
SYS0183,hdop-00184,hdop-00184,hdop-00184.dc1.corp,10.10.51.128,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.51.0/24,SN700183
SYS0184,cache-00185,cache-00185,cache-00185.dc1.corp,10.10.31.136,centos,7.9,18,4,Corp,prod,medium,dc1,true,10.10.31.0/24,SN700184
SYS0185,srv-00186,srv-00186,srv-00186.dc1.corp,10.10.23.34,centos,7.9,9,3,Corp,prod,medium,dc1,true,10.10.23.0/24,SN700185
SYS0186,k8s-w-00187,k8s-w-00187,k8s-w-00187.dc2.corp,10.20.34.41,ubuntu,22.04,64,16,Corp,prod,low,dc2,false,10.20.34.0/24,SN700186
SYS0187,app-00188,app-00188,app-00188.dc1.corp,10.10.6.66,rhel,8.6,9,3,Corp,dev,high,dc1,true,10.10.6.0/24,SN700187
SYS0188,app-00189,app-00189,app-00189.dc1.corp,10.10.38.41,rhel,8.6,13,4,Corp,prod,high,dc1,true,10.10.38.0/24,SN700188
SYS0189,hdop-00190,hdop-00190,hdop-00190.dc3.corp,10.30.17.168,centos,7.9,64,16,Corp,prod,medium,dc3,false,10.30.17.0/24,SN700189
SYS0190,web-00191,web-00191,web-00191.dc3.corp,10.30.52.208,centos,8.4,8,3,Corp,prod,medium,dc3,true,10.30.52.0/24,SN700190
SYS0191,app-00192,app-00192,app-00192.dc1.corp,10.10.22.157,centos,7.9,4,7,Corp,prod,medium,dc1,true,10.10.22.0/24,SN700191
SYS0192,srv-00193,srv-00193,srv-00193.dc1.corp,10.10.36.29,debian,11,9,7,Corp,dev,medium,dc1,true,10.10.36.0/24,SN700192
SYS0193,app-00194,app-00194,app-00194.dc1.corp,10.10.25.223,centos,7.9,11,4,Corp,prod,high,dc1,true,10.10.25.0/24,SN700193
SYS0194,app-00195,app-00195,app-00195.dc2.corp,10.20.11.129,centos,7.9,9,8,Corp,dev,high,dc2,true,10.20.11.0/24,SN700194
SYS0195,db-00196,db-00196,db-00196.dc1.corp,10.10.16.57,oracle linux,8.6,33,15,Corp,prod,medium,dc1,true,10.10.16.0/24,SN700195
SYS0196,app-00197,app-00197,app-00197.dc2.corp,10.20.35.4,ubuntu,22.04,13,5,Corp,staging,medium,dc2,true,10.20.35.0/24,SN700196
SYS0197,app-00198,app-00198,app-00198.dc1.corp,10.10.37.145,ubuntu,22.04,9,7,Corp,staging,medium,dc1,true,10.10.37.0/24,SN700197
SYS0198,db-00199,db-00199,db-00199.dc1.corp,10.10.40.176,centos,7.9,64,14,Corp,prod,low,dc1,true,10.10.40.0/24,SN700198
SYS0199,app-00200,app-00200,app-00200.dc1.corp,10.10.49.38,centos,7.9,9,5,Corp,staging,low,dc1,true,10.10.49.0/24,SN700199
SYS0200,db-00201,db-00201,db-00201.dc1.corp,10.10.30.40,centos,7.9,34,8,Corp,prod,medium,dc1,true,10.10.30.0/24,SN700200
SYS0201,app-00202,app-00202,app-00202.dc2.corp,10.20.38.88,rhel,8.6,6,4,Corp,prod,low,dc2,true,10.20.38.0/24,SN700201
SYS0202,db-00203,db-00203,db-00203.dc2.corp,10.20.38.80,oracle linux,8.6,33,15,Corp,prod,low,dc2,true,10.20.38.0/24,SN700202
SYS0203,app-00204,app-00204,app-00204.dc2.corp,10.20.47.15,ubuntu,22.04,14,4,Corp,staging,medium,dc2,true,10.20.47.0/24,SN700203
SYS0204,app-00205,app-00205,app-00205.dc1.corp,10.10.16.10,rhel,8.6,13,7,Corp,staging,low,dc1,true,10.10.16.0/24,SN700204
SYS0205,app-00206,app-00206,app-00206.dc2.corp,10.20.50.158,ubuntu,22.04,10,4,Corp,prod,medium,dc2,true,10.20.50.0/24,SN700205
SYS0206,hdop-00207,hdop-00207,hdop-00207.dc1.corp,10.10.59.138,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.59.0/24,SN700206
SYS0207,hdop-00208,hdop-00208,hdop-00208.dc1.corp,10.10.20.199,centos,7.9,64,16,Corp,dev,high,dc1,false,10.10.20.0/24,SN700207
SYS0208,hdop-00209,hdop-00209,hdop-00209.dc3.corp,10.30.18.75,centos,7.9,64,16,Corp,prod,medium,dc3,false,10.30.18.0/24,SN700208
SYS0209,app-00210,app-00210,app-00210.dc2.corp,10.20.19.246,ubuntu,22.04,9,8,Corp,dev,high,dc2,true,10.20.19.0/24,SN700209
SYS0210,app-00211,app-00211,app-00211.dc1.corp,10.10.18.240,ubuntu,22.04,8,7,Corp,staging,low,dc1,true,10.10.18.0/24,SN700210
SYS0211,app-00212,app-00212,app-00212.dc1.corp,10.10.15.165,rhel,8.6,13,7,Corp,prod,low,dc1,true,10.10.15.0/24,SN700211
SYS0212,app-00213,app-00213,app-00213.dc2.corp,10.20.36.239,ubuntu,22.04,11,7,Corp,prod,high,dc2,true,10.20.36.0/24,SN700212
SYS0213,k8s-w-00214,k8s-w-00214,k8s-w-00214.dc1.corp,10.10.4.234,ubuntu,22.04,64,16,Corp,staging,high,dc1,false,10.10.4.0/24,SN700213
SYS0214,k8s-w-00215,k8s-w-00215,k8s-w-00215.dc2.corp,10.20.3.216,ubuntu,22.04,64,16,Corp,prod,low,dc2,false,10.20.3.0/24,SN700214
SYS0215,app-00216,app-00216,app-00216.dc1.corp,10.10.7.239,rhel,8.6,8,8,Corp,staging,medium,dc1,true,10.10.7.0/24,SN700215
SYS0216,web-00217,web-00217,web-00217.dc1.corp,10.10.11.189,ubuntu,22.04,8,2,Corp,prod,high,dc1,true,10.10.11.0/24,SN700216
SYS0217,k8s-w-00218,k8s-w-00218,k8s-w-00218.dc1.corp,10.10.12.158,ubuntu,22.04,64,16,Corp,staging,medium,dc1,false,10.10.12.0/24,SN700217
SYS0218,srv-00219,srv-00219,srv-00219.dc1.corp,10.10.21.241,debian,11,10,2,Corp,prod,high,dc1,true,10.10.21.0/24,SN700218
SYS0219,app-00220,app-00220,app-00220.dc3.corp,10.30.47.148,ubuntu,22.04,11,3,Corp,staging,medium,dc3,true,10.30.47.0/24,SN700219
SYS0220,k8s-w-00221,k8s-w-00221,k8s-w-00221.dc1.corp,10.10.60.231,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.60.0/24,SN700220
SYS0221,hdop-00222,hdop-00222,hdop-00222.dc1.corp,10.10.48.157,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.48.0/24,SN700221
SYS0222,srv-00223,srv-00223,srv-00223.dc1.corp,10.10.34.116,ubuntu,22.04,7,8,Corp,prod,medium,dc1,true,10.10.34.0/24,SN700222
SYS0223,hdop-00224,hdop-00224,hdop-00224.dc3.corp,10.30.35.40,centos,7.9,64,16,Corp,staging,high,dc3,false,10.30.35.0/24,SN700223
SYS0224,web-00225,web-00225,web-00225.dc2.corp,10.20.4.118,centos,8.4,8,4,Corp,prod,medium,dc2,true,10.20.4.0/24,SN700224
SYS0225,db-00226,db-00226,db-00226.dc1.corp,10.10.17.211,oracle linux,8.6,61,8,Corp,prod,high,dc1,true,10.10.17.0/24,SN700225
SYS0226,cache-00227,cache-00227,cache-00227.dc1.corp,10.10.58.19,centos,7.9,27,4,Corp,staging,high,dc1,true,10.10.58.0/24,SN700226
SYS0227,app-00228,app-00228,app-00228.dc2.corp,10.20.27.97,ubuntu,22.04,16,3,Corp,prod,medium,dc2,true,10.20.27.0/24,SN700227
SYS0228,srv-00229,srv-00229,srv-00229.dc2.corp,10.20.42.222,windows,2019,5,5,Corp,prod,medium,dc2,true,10.20.42.0/24,SN700228
SYS0229,app-00230,app-00230,app-00230.dc3.corp,10.30.49.7,rhel,8.6,12,5,Corp,prod,low,dc3,true,10.30.49.0/24,SN700229
SYS0230,hdop-00231,hdop-00231,hdop-00231.dc1.corp,10.10.60.226,centos,7.9,64,16,Corp,prod,high,dc1,false,10.10.60.0/24,SN700230
SYS0231,app-00232,app-00232,app-00232.dc2.corp,10.20.14.19,rhel,8.6,13,5,Corp,staging,high,dc2,true,10.20.14.0/24,SN700231
SYS0232,app-00233,app-00233,app-00233.dc1.corp,10.10.29.61,rhel,8.6,15,7,Corp,staging,high,dc1,true,10.10.29.0/24,SN700232
SYS0233,srv-00234,srv-00234,srv-00234.dc1.corp,10.10.37.83,centos,7.9,12,3,Corp,dev,low,dc1,true,10.10.37.0/24,SN700233
SYS0234,k8s-m-00235,k8s-m-00235,k8s-m-00235.dc3.corp,10.30.27.78,ubuntu,22.04,16,8,Corp,staging,medium,dc3,false,10.30.27.0/24,SN700234
SYS0235,app-00236,app-00236,app-00236.dc1.corp,10.10.23.243,rhel,8.6,6,7,Corp,prod,medium,dc1,true,10.10.23.0/24,SN700235
SYS0236,srv-00237,srv-00237,srv-00237.dc1.corp,10.10.35.63,debian,11,10,7,Corp,prod,high,dc1,true,10.10.35.0/24,SN700236
SYS0237,app-00238,app-00238,app-00238.dc1.corp,10.10.27.144,rhel,8.6,16,3,Corp,prod,medium,dc1,true,10.10.27.0/24,SN700237
SYS0238,web-00239,web-00239,web-00239.dc3.corp,10.30.6.139,ubuntu,22.04,6,2,Corp,prod,low,dc3,true,10.30.6.0/24,SN700238
SYS0239,app-00240,app-00240,app-00240.dc2.corp,10.20.49.152,ubuntu,22.04,13,7,Corp,prod,high,dc2,true,10.20.49.0/24,SN700239
SYS0240,app-00241,app-00241,app-00241.dc3.corp,10.30.13.248,centos,7.9,9,8,Corp,prod,high,dc3,true,10.30.13.0/24,SN700240
SYS0241,mon-00242,mon-00242,mon-00242.dc1.corp,10.10.21.200,ubuntu,22.04,8,2,Corp,staging,high,dc1,true,10.10.21.0/24,SN700241
SYS0242,web-00243,web-00243,web-00243.dc2.corp,10.20.52.186,ubuntu,22.04,6,3,Corp,prod,medium,dc2,true,10.20.52.0/24,SN700242
SYS0243,srv-00244,srv-00244,srv-00244.dc1.corp,10.10.48.39,debian,11,9,3,Corp,prod,low,dc1,true,10.10.48.0/24,SN700243
SYS0244,app-00245,app-00245,app-00245.dc1.corp,10.10.25.147,rhel,8.6,15,6,Corp,prod,medium,dc1,true,10.10.25.0/24,SN700244
SYS0245,db-00246,db-00246,db-00246.dc2.corp,10.20.11.189,oracle linux,8.6,63,12,Corp,dev,medium,dc2,true,10.20.11.0/24,SN700245
SYS0246,app-00247,app-00247,app-00247.dc2.corp,10.20.4.136,rhel,8.6,11,6,Corp,prod,low,dc2,true,10.20.4.0/24,SN700246
SYS0247,srv-00248,srv-00248,srv-00248.dc2.corp,10.20.46.40,centos,7.9,4,8,Corp,prod,high,dc2,true,10.20.46.0/24,SN700247
SYS0248,app-00249,app-00249,app-00249.dc2.corp,10.20.31.170,ubuntu,22.04,4,4,Corp,prod,medium,dc2,true,10.20.31.0/24,SN700248
SYS0249,app-00250,app-00250,app-00250.dc2.corp,10.20.19.6,rhel,8.6,4,5,Corp,prod,medium,dc2,true,10.20.19.0/24,SN700249
SYS0250,srv-00251,srv-00251,srv-00251.dc1.corp,10.10.17.210,ubuntu,22.04,5,2,Corp,prod,medium,dc1,true,10.10.17.0/24,SN700250
SYS0251,app-00252,app-00252,app-00252.dc1.corp,10.10.45.59,ubuntu,22.04,9,2,Corp,dev,high,dc1,true,10.10.45.0/24,SN700251
SYS0252,k8s-w-00253,k8s-w-00253,k8s-w-00253.dc1.corp,10.10.1.181,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.1.0/24,SN700252
SYS0253,db-00254,db-00254,db-00254.dc3.corp,10.30.58.224,oracle linux,8.6,38,13,Corp,staging,high,dc3,true,10.30.58.0/24,SN700253
SYS0254,db-00255,db-00255,db-00255.dc1.corp,10.10.60.219,centos,7.9,49,9,Corp,staging,high,dc1,true,10.10.60.0/24,SN700254
SYS0255,srv-00256,srv-00256,srv-00256.dc3.corp,10.30.37.63,ubuntu,22.04,15,8,Corp,staging,high,dc3,true,10.30.37.0/24,SN700255
SYS0256,srv-00257,srv-00257,srv-00257.dc2.corp,10.20.45.187,windows,2019,12,7,Corp,prod,high,dc2,true,10.20.45.0/24,SN700256
SYS0257,db-00258,db-00258,db-00258.dc2.corp,10.20.50.159,oracle linux,8.6,38,8,Corp,prod,medium,dc2,true,10.20.50.0/24,SN700257
SYS0258,srv-00259,srv-00259,srv-00259.dc3.corp,10.30.23.143,debian,11,14,2,Corp,prod,medium,dc3,true,10.30.23.0/24,SN700258
SYS0259,web-00260,web-00260,web-00260.dc1.corp,10.10.18.41,ubuntu,22.04,8,2,Corp,prod,high,dc1,true,10.10.18.0/24,SN700259
SYS0260,hdop-00261,hdop-00261,hdop-00261.dc1.corp,10.10.29.94,centos,7.9,64,16,Corp,prod,low,dc1,false,10.10.29.0/24,SN700260
SYS0261,app-00262,app-00262,app-00262.dc1.corp,10.10.6.92,centos,7.9,11,5,Corp,prod,high,dc1,true,10.10.6.0/24,SN700261
SYS0262,k8s-m-00263,k8s-m-00263,k8s-m-00263.dc1.corp,10.10.58.145,ubuntu,22.04,16,8,Corp,prod,high,dc1,false,10.10.58.0/24,SN700262
SYS0263,cache-00264,cache-00264,cache-00264.dc1.corp,10.10.5.44,centos,7.9,21,4,Corp,prod,medium,dc1,true,10.10.5.0/24,SN700263
SYS0264,app-00265,app-00265,app-00265.dc1.corp,10.10.41.154,ubuntu,22.04,16,5,Corp,prod,high,dc1,true,10.10.41.0/24,SN700264
SYS0265,web-00266,web-00266,web-00266.dc1.corp,10.10.52.222,centos,8.4,4,3,Corp,dev,medium,dc1,true,10.10.52.0/24,SN700265
SYS0266,web-00267,web-00267,web-00267.dc1.corp,10.10.13.124,ubuntu,22.04,8,4,Corp,prod,low,dc1,true,10.10.13.0/24,SN700266
SYS0267,app-00268,app-00268,app-00268.dc2.corp,10.20.51.64,ubuntu,22.04,8,4,Corp,staging,low,dc2,true,10.20.51.0/24,SN700267
SYS0268,app-00269,app-00269,app-00269.dc1.corp,10.10.12.176,ubuntu,22.04,5,4,Corp,dev,low,dc1,true,10.10.12.0/24,SN700268
SYS0269,app-00270,app-00270,app-00270.dc2.corp,10.20.5.211,rhel,8.6,15,5,Corp,prod,low,dc2,true,10.20.5.0/24,SN700269
SYS0270,hdop-00271,hdop-00271,hdop-00271.dc1.corp,10.10.25.20,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.25.0/24,SN700270
SYS0271,cache-00272,cache-00272,cache-00272.dc2.corp,10.20.59.23,centos,7.9,27,4,Corp,staging,medium,dc2,true,10.20.59.0/24,SN700271
SYS0272,srv-00273,srv-00273,srv-00273.dc1.corp,10.10.42.104,debian,11,14,3,Corp,prod,medium,dc1,true,10.10.42.0/24,SN700272
SYS0273,srv-00274,srv-00274,srv-00274.dc1.corp,10.10.36.150,windows,2019,4,2,Corp,prod,medium,dc1,true,10.10.36.0/24,SN700273
SYS0274,app-00275,app-00275,app-00275.dc1.corp,10.10.23.8,ubuntu,22.04,11,5,Corp,staging,medium,dc1,true,10.10.23.0/24,SN700274
SYS0275,app-00276,app-00276,app-00276.dc1.corp,10.10.14.135,centos,7.9,15,2,Corp,prod,medium,dc1,true,10.10.14.0/24,SN700275
SYS0276,db-00277,db-00277,db-00277.dc1.corp,10.10.2.219,oracle linux,8.6,52,15,Corp,prod,medium,dc1,true,10.10.2.0/24,SN700276
SYS0277,hdop-00278,hdop-00278,hdop-00278.dc1.corp,10.10.30.61,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.30.0/24,SN700277
SYS0278,app-00279,app-00279,app-00279.dc2.corp,10.20.38.111,rhel,8.6,10,5,Corp,prod,high,dc2,true,10.20.38.0/24,SN700278
SYS0279,hdop-00280,hdop-00280,hdop-00280.dc2.corp,10.20.24.85,centos,7.9,64,16,Corp,prod,medium,dc2,false,10.20.24.0/24,SN700279
SYS0280,app-00281,app-00281,app-00281.dc1.corp,10.10.8.91,ubuntu,22.04,14,6,Corp,prod,medium,dc1,true,10.10.8.0/24,SN700280
SYS0281,k8s-w-00282,k8s-w-00282,k8s-w-00282.dc1.corp,10.10.24.179,ubuntu,22.04,64,16,Corp,prod,high,dc1,false,10.10.24.0/24,SN700281
SYS0282,web-00283,web-00283,web-00283.dc1.corp,10.10.59.167,centos,8.4,7,4,Corp,prod,medium,dc1,true,10.10.59.0/24,SN700282
SYS0283,db-00284,db-00284,db-00284.dc2.corp,10.20.56.93,oracle linux,8.6,40,12,Corp,prod,medium,dc2,true,10.20.56.0/24,SN700283
SYS0284,app-00285,app-00285,app-00285.dc1.corp,10.10.46.217,ubuntu,22.04,12,6,Corp,prod,medium,dc1,true,10.10.46.0/24,SN700284
SYS0285,app-00286,app-00286,app-00286.dc1.corp,10.10.35.75,rhel,8.6,16,2,Corp,staging,high,dc1,true,10.10.35.0/24,SN700285
SYS0286,cache-00287,cache-00287,cache-00287.dc1.corp,10.10.35.212,centos,7.9,19,4,Corp,prod,low,dc1,true,10.10.35.0/24,SN700286
SYS0287,srv-00288,srv-00288,srv-00288.dc1.corp,10.10.49.65,windows,2019,7,6,Corp,dev,low,dc1,true,10.10.49.0/24,SN700287
SYS0288,srv-00289,srv-00289,srv-00289.dc2.corp,10.20.8.209,centos,7.9,8,5,Corp,prod,medium,dc2,true,10.20.8.0/24,SN700288
SYS0289,app-00290,app-00290,app-00290.dc2.corp,10.20.11.159,rhel,8.6,15,6,Corp,prod,medium,dc2,true,10.20.11.0/24,SN700289
SYS0290,srv-00291,srv-00291,srv-00291.dc1.corp,10.10.46.76,centos,7.9,9,6,Corp,prod,high,dc1,true,10.10.46.0/24,SN700290
SYS0291,cache-00292,cache-00292,cache-00292.dc3.corp,10.30.9.181,centos,7.9,29,4,Corp,dev,low,dc3,true,10.30.9.0/24,SN700291
SYS0292,app-00293,app-00293,app-00293.dc2.corp,10.20.37.163,rhel,8.6,7,4,Corp,staging,medium,dc2,true,10.20.37.0/24,SN700292
SYS0293,web-00294,web-00294,web-00294.dc2.corp,10.20.57.96,ubuntu,22.04,4,2,Corp,prod,medium,dc2,true,10.20.57.0/24,SN700293
SYS0294,srv-00295,srv-00295,srv-00295.dc2.corp,10.20.30.164,debian,11,4,6,Corp,staging,high,dc2,true,10.20.30.0/24,SN700294
SYS0295,srv-00296,srv-00296,srv-00296.dc1.corp,10.10.19.88,windows,2019,10,3,Corp,staging,medium,dc1,true,10.10.19.0/24,SN700295
SYS0296,cache-00297,cache-00297,cache-00297.dc2.corp,10.20.2.33,centos,7.9,17,4,Corp,prod,low,dc2,true,10.20.2.0/24,SN700296
SYS0297,web-00298,web-00298,web-00298.dc3.corp,10.30.20.42,centos,8.4,5,3,Corp,dev,low,dc3,true,10.30.20.0/24,SN700297
SYS0298,app-00299,app-00299,app-00299.dc3.corp,10.30.26.162,ubuntu,22.04,5,4,Corp,prod,high,dc3,true,10.30.26.0/24,SN700298
SYS0299,web-00300,web-00300,web-00300.dc1.corp,10.10.15.134,centos,8.4,4,4,Corp,prod,high,dc1,true,10.10.15.0/24,SN700299
SYS0300,app-00301,app-00301,app-00301.dc1.corp,10.10.5.60,rhel,8.6,5,4,Corp,dev,high,dc1,true,10.10.5.0/24,SN700300
SYS0301,mon-00302,mon-00302,mon-00302.dc1.corp,10.10.53.194,ubuntu,22.04,6,2,Corp,prod,medium,dc1,true,10.10.53.0/24,SN700301
SYS0302,k8s-w-00303,k8s-w-00303,k8s-w-00303.dc1.corp,10.10.14.162,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.14.0/24,SN700302
SYS0303,srv-00304,srv-00304,srv-00304.dc1.corp,10.10.38.188,windows,2019,7,8,Corp,prod,medium,dc1,true,10.10.38.0/24,SN700303
SYS0304,app-00305,app-00305,app-00305.dc1.corp,10.10.36.155,ubuntu,22.04,16,4,Corp,prod,high,dc1,true,10.10.36.0/24,SN700304
SYS0305,app-00306,app-00306,app-00306.dc1.corp,10.10.13.193,rhel,8.6,14,2,Corp,staging,medium,dc1,true,10.10.13.0/24,SN700305
SYS0306,k8s-w-00307,k8s-w-00307,k8s-w-00307.dc1.corp,10.10.34.229,ubuntu,22.04,64,16,Corp,prod,medium,dc1,false,10.10.34.0/24,SN700306
SYS0307,srv-00308,srv-00308,srv-00308.dc1.corp,10.10.31.246,ubuntu,22.04,13,5,Corp,prod,high,dc1,true,10.10.31.0/24,SN700307
SYS0308,app-00309,app-00309,app-00309.dc3.corp,10.30.26.131,centos,7.9,8,2,Corp,prod,low,dc3,true,10.30.26.0/24,SN700308
SYS0309,hdop-00310,hdop-00310,hdop-00310.dc1.corp,10.10.18.23,centos,7.9,64,16,Corp,prod,medium,dc1,false,10.10.18.0/24,SN700309
SYS0310,srv-00311,srv-00311,srv-00311.dc2.corp,10.20.44.166,ubuntu,22.04,9,6,Corp,prod,low,dc2,true,10.20.44.0/24,SN700310
SYS0311,app-00312,app-00312,app-00312.dc1.corp,10.10.30.158,ubuntu,22.04,7,7,Corp,prod,medium,dc1,true,10.10.30.0/24,SN700311
SYS0312,app-00313,app-00313,app-00313.dc1.corp,10.10.1.43,rhel,8.6,15,7,Corp,prod,high,dc1,true,10.10.1.0/24,SN700312
SYS0313,db-00314,db-00314,db-00314.dc2.corp,10.20.57.32,oracle linux,8.6,55,10,Corp,prod,high,dc2,true,10.20.57.0/24,SN700313
SYS0314,app-00315,app-00315,app-00315.dc2.corp,10.20.5.129,ubuntu,22.04,12,4,Corp,prod,medium,dc2,true,10.20.5.0/24,SN700314
SYS0315,app-00316,app-00316,app-00316.dc1.corp,10.10.58.148,ubuntu,22.04,13,8,Corp,prod,medium,dc1,true,10.10.58.0/24,SN700315
SYS0316,app-00317,app-00317,app-00317.dc1.corp,10.10.24.100,rhel,8.6,4,2,Corp,staging,high,dc1,true,10.10.24.0/24,SN700316
SYS0317,srv-00318,srv-00318,srv-00318.dc2.corp,10.20.21.65,centos,7.9,16,6,Corp,dev,medium,dc2,true,10.20.21.0/24,SN700317
SYS0318,srv-00319,srv-00319,srv-00319.dc1.corp,10.10.4.47,debian,11,5,4,Corp,prod,medium,dc1,true,10.10.4.0/24,SN700318
SYS0319,srv-00320,srv-00320,srv-00320.dc2.corp,10.20.20.85,centos,7.9,5,5,Corp,staging,medium,dc2,true,10.20.20.0/24,SN700319
SYS0320,db-00321,db-00321,db-00321.dc2.corp,10.20.16.120,centos,7.9,44,13,Corp,prod,medium,dc2,true,10.20.16.0/24,SN700320
SYS0321,srv-00322,srv-00322,srv-00322.dc1.corp,10.10.27.8,ubuntu,22.04,12,7,Corp,staging,high,dc1,true,10.10.27.0/24,SN700321
SYS0322,db-00323,db-00323,db-00323.dc1.corp,10.10.20.28,centos,7.9,32,13,Corp,staging,medium,dc1,true,10.10.20.0/24,SN700322
SYS0323,srv-00324,srv-00324,srv-00324.dc1.corp,10.10.3.237,windows,2019,4,5,Corp,dev,high,dc1,true,10.10.3.0/24,SN700323
SYS0324,srv-00325,srv-00325,srv-00325.dc2.corp,10.20.33.36,windows,2019,9,7,Corp,prod,medium,dc2,true,10.20.33.0/24,SN700324
SYS0325,app-00326,app-00326,app-00326.dc1.corp,10.10.55.82,rhel,8.6,10,2,Corp,prod,high,dc1,true,10.10.55.0/24,SN700325
SYS0326,app-00327,app-00327,app-00327.dc1.corp,10.10.7.41,ubuntu,22.04,5,3,Corp,dev,medium,dc1,true,10.10.7.0/24,SN700326
SYS0327,web-00328,web-00328,web-00328.dc3.corp,10.30.20.120,ubuntu,22.04,4,3,Corp,prod,high,dc3,true,10.30.20.0/24,SN700327
SYS0328,srv-00329,srv-00329,srv-00329.dc2.corp,10.20.3.57,centos,7.9,16,3,Corp,prod,medium,dc2,true,10.20.3.0/24,SN700328
SYS0329,app-00330,app-00330,app-00330.dc1.corp,10.10.53.46,rhel,8.6,9,3,Corp,prod,high,dc1,true,10.10.53.0/24,SN700329
SYS0330,srv-00331,srv-00331,srv-00331.dc2.corp,10.20.4.214,ubuntu,22.04,11,2,Corp,prod,high,dc2,true,10.20.4.0/24,SN700330
SYS0331,app-00332,app-00332,app-00332.dc2.corp,10.20.17.236,ubuntu,22.04,14,4,Corp,prod,medium,dc2,true,10.20.17.0/24,SN700331
SYS0332,srv-00333,srv-00333,srv-00333.dc1.corp,10.10.52.86,ubuntu,22.04,11,7,Corp,staging,low,dc1,true,10.10.52.0/24,SN700332
SYS0333,app-00334,app-00334,app-00334.dc1.corp,10.10.32.9,ubuntu,22.04,6,2,Corp,dev,medium,dc1,true,10.10.32.0/24,SN700333
SYS0334,app-00335,app-00335,app-00335.dc2.corp,10.20.40.159,centos,7.9,8,3,Corp,prod,high,dc2,true,10.20.40.0/24,SN700334
SYS0335,db-00336,db-00336,db-00336.dc1.corp,10.10.57.206,oracle linux,8.6,37,8,Corp,prod,high,dc1,true,10.10.57.0/24,SN700335
SYS0336,k8s-w-00337,k8s-w-00337,k8s-w-00337.dc2.corp,10.20.37.130,ubuntu,22.04,64,16,Corp,prod,medium,dc2,false,10.20.37.0/24,SN700336
SYS0337,app-00338,app-00338,app-00338.dc2.corp,10.20.4.209,centos,7.9,13,4,Corp,prod,medium,dc2,true,10.20.4.0/24,SN700337
SYS0338,app-00339,app-00339,app-00339.dc2.corp,10.20.53.204,rhel,8.6,6,3,Corp,prod,high,dc2,true,10.20.53.0/24,SN700338
SYS0339,srv-00340,srv-00340,srv-00340.dc3.corp,10.30.12.47,ubuntu,22.04,16,6,Corp,prod,low,dc3,true,10.30.12.0/24,SN700339
SYS0340,k8s-m-00341,k8s-m-00341,k8s-m-00341.dc1.corp,10.10.13.216,ubuntu,22.04,16,8,Corp,dev,medium,dc1,false,10.10.13.0/24,SN700340
SYS0341,db-00342,db-00342,db-00342.dc1.corp,10.10.34.124,centos,7.9,34,15,Corp,prod,high,dc1,true,10.10.34.0/24,SN700341
SYS0342,srv-00343,srv-00343,srv-00343.dc1.corp,10.10.56.84,ubuntu,22.04,6,8,Corp,prod,low,dc1,true,10.10.56.0/24,SN700342
