VM,Network,IP Address,Connected,MAC Address
srv-00388,dvPG-vlan10,10.20.41.16,TRUE,00:50:56:2e:2e:2e
web-00389,dvPG-vlan88,10.10.6.35,TRUE,00:50:56:97:97:97
web-00390,dvPG-vlan57,10.10.13.189,TRUE,00:50:56:84:84:84
srv-00391,dvPG-vlan54,10.20.16.59,TRUE,00:50:56:0a:0a:0a
app-00392,dvPG-vlan76,10.10.20.76,TRUE,00:50:56:02:02:02
app-00394,dvPG-vlan14,10.10.8.95,TRUE,00:50:56:fb:fb:fb
app-00395,dvPG-vlan12,10.10.43.29,TRUE,00:50:56:70:70:70
app-00396,dvPG-vlan90,10.10.10.54,TRUE,00:50:56:83:83:83
app-00397,dvPG-vlan75,10.10.9.109,TRUE,00:50:56:13:13:13
web-00401,dvPG-vlan56,10.20.55.76,TRUE,00:50:56:99:99:99
srv-00402,dvPG-vlan27,10.20.1.220,TRUE,00:50:56:ea:ea:ea
app-00404,dvPG-vlan31,10.10.52.109,TRUE,00:50:56:aa:aa:aa
app-00405,dvPG-vlan82,10.20.59.153,TRUE,00:50:56:c2:c2:c2
app-00407,dvPG-vlan83,10.20.56.175,TRUE,00:50:56:ca:ca:ca
srv-00409,dvPG-vlan31,10.10.32.224,TRUE,00:50:56:35:35:35
app-00410,dvPG-vlan61,10.10.36.166,TRUE,00:50:56:8f:8f:8f
srv-00411,dvPG-vlan25,10.10.29.82,TRUE,00:50:56:fc:fc:fc
srv-00412,dvPG-vlan87,10.10.6.204,TRUE,00:50:56:23:23:23
srv-00413,dvPG-vlan16,10.20.24.213,TRUE,00:50:56:be:be:be
srv-00414,dvPG-vlan67,10.10.24.185,TRUE,00:50:56:fd:fd:fd
app-00415,dvPG-vlan57,10.20.19.142,TRUE,00:50:56:cf:cf:cf
app-00417,dvPG-vlan85,10.10.49.108,TRUE,00:50:56:04:04:04
app-00418,dvPG-vlan16,10.10.1.137,TRUE,00:50:56:a8:a8:a8
db-00419,dvPG-vlan23,10.30.12.189,TRUE,00:50:56:9d:9d:9d
web-00420,dvPG-vlan60,10.20.16.72,TRUE,00:50:56:b5:b5:b5
srv-00421,dvPG-vlan48,10.10.48.133,TRUE,00:50:56:cd:cd:cd
srv-00422,dvPG-vlan47,10.20.40.184,TRUE,00:50:56:00:00:00
srv-00425,dvPG-vlan67,10.10.3.93,TRUE,00:50:56:d2:d2:d2
app-00426,dvPG-vlan46,10.20.16.132,TRUE,00:50:56:dc:dc:dc
app-00428,dvPG-vlan87,10.20.49.141,TRUE,00:50:56:04:04:04
app-00429,dvPG-vlan25,10.30.12.190,TRUE,00:50:56:6d:6d:6d
app-00430,dvPG-vlan29,10.10.1.86,TRUE,00:50:56:4b:4b:4b
app-00431,dvPG-vlan83,10.20.20.127,TRUE,00:50:56:e3:e3:e3
db-00432,dvPG-vlan78,10.10.11.108,TRUE,00:50:56:f4:f4:f4
web-00433,dvPG-vlan77,10.10.49.160,TRUE,00:50:56:66:66:66
db-00434,dvPG-vlan51,10.30.40.64,TRUE,00:50:56:db:db:db
web-00435,dvPG-vlan57,10.10.53.199,TRUE,00:50:56:4b:4b:4b
db-00436,dvPG-vlan31,10.20.6.244,TRUE,00:50:56:08:08:08
srv-00437,dvPG-vlan23,10.20.44.110,TRUE,00:50:56:d0:d0:d0
app-00438,dvPG-vlan68,10.20.44.41,TRUE,00:50:56:ed:ed:ed
web-00440,dvPG-vlan89,10.20.42.186,TRUE,00:50:56:5e:5e:5e
app-00441,dvPG-vlan48,10.10.7.76,TRUE,00:50:56:54:54:54
mon-00443,dvPG-vlan57,10.20.56.188,TRUE,00:50:56:1a:1a:1a
srv-00444,dvPG-vlan80,10.10.26.139,TRUE,00:50:56:fc:fc:fc
srv-00445,dvPG-vlan75,10.20.58.167,TRUE,00:50:56:2f:2f:2f
app-00446,dvPG-vlan80,10.10.52.147,TRUE,00:50:56:ee:ee:ee
web-00447,dvPG-vlan26,10.10.22.93,TRUE,00:50:56:63:63:63
app-00450,dvPG-vlan72,10.20.23.200,TRUE,00:50:56:63:63:63
db-00451,dvPG-vlan19,10.10.17.189,TRUE,00:50:56:49:49:49
app-00453,dvPG-vlan56,10.10.33.25,TRUE,00:50:56:b7:b7:b7
db-00454,dvPG-vlan71,10.10.37.170,TRUE,00:50:56:a7:a7:a7
srv-00455,dvPG-vlan36,10.10.3.173,TRUE,00:50:56:5f:5f:5f
db-00456,dvPG-vlan76,10.20.42.84,TRUE,00:50:56:e0:e0:e0
app-00458,dvPG-vlan10,10.20.31.229,TRUE,00:50:56:21:21:21
db-00459,dvPG-vlan56,10.10.10.49,TRUE,00:50:56:1a:1a:1a
srv-00462,dvPG-vlan82,10.10.39.250,TRUE,00:50:56:f8:f8:f8
app-00464,dvPG-vlan68,10.20.47.177,TRUE,00:50:56:6c:6c:6c
app-00467,dvPG-vlan76,10.10.44.168,TRUE,00:50:56:4b:4b:4b
web-00468,dvPG-vlan54,10.30.50.99,TRUE,00:50:56:85:85:85
cache-00469,dvPG-vlan86,10.20.6.74,TRUE,00:50:56:a4:a4:a4
srv-00470,dvPG-vlan76,10.20.34.32,TRUE,00:50:56:d9:d9:d9
app-00471,dvPG-vlan42,10.10.28.168,TRUE,00:50:56:52:52:52
app-00472,dvPG-vlan80,10.10.49.54,TRUE,00:50:56:63:63:63
srv-00473,dvPG-vlan60,10.10.37.90,TRUE,00:50:56:bd:bd:bd
mon-00474,dvPG-vlan61,10.20.14.132,TRUE,00:50:56:c8:c8:c8
srv-00475,dvPG-vlan86,10.10.10.122,TRUE,00:50:56:26:26:26
web-00476,dvPG-vlan88,10.20.60.104,TRUE,00:50:56:74:74:74
app-00478,dvPG-vlan10,10.20.24.63,TRUE,00:50:56:70:70:70
srv-00479,dvPG-vlan11,10.20.13.134,TRUE,00:50:56:30:30:30
mon-00480,dvPG-vlan45,10.20.23.90,TRUE,00:50:56:e3:e3:e3
app-00481,dvPG-vlan74,10.10.7.145,TRUE,00:50:56:80:80:80
app-00482,dvPG-vlan66,10.20.37.66,TRUE,00:50:56:b8:b8:b8
srv-00483,dvPG-vlan85,10.30.30.231,TRUE,00:50:56:26:26:26
srv-00484,dvPG-vlan39,10.20.44.181,TRUE,00:50:56:7d:7d:7d
srv-00485,dvPG-vlan61,10.20.19.25,TRUE,00:50:56:41:41:41
db-00487,dvPG-vlan55,10.10.16.216,TRUE,00:50:56:b2:b2:b2
app-00488,dvPG-vlan15,10.20.49.221,TRUE,00:50:56:26:26:26
srv-00489,dvPG-vlan72,10.30.56.72,TRUE,00:50:56:09:09:09
app-00490,dvPG-vlan79,10.10.52.110,TRUE,00:50:56:a5:a5:a5
app-00491,dvPG-vlan11,10.10.34.82,TRUE,00:50:56:08:08:08
app-00492,dvPG-vlan40,10.10.12.142,TRUE,00:50:56:d0:d0:d0
app-00493,dvPG-vlan61,10.10.49.97,TRUE,00:50:56:a9:a9:a9
app-00494,dvPG-vlan81,10.20.47.71,TRUE,00:50:56:20:20:20
web-00495,dvPG-vlan63,10.20.1.47,TRUE,00:50:56:d4:d4:d4
db-00496,dvPG-vlan17,10.20.7.178,TRUE,00:50:56:eb:eb:eb
app-00497,dvPG-vlan42,10.20.24.145,TRUE,00:50:56:6d:6d:6d
app-00498,dvPG-vlan78,10.30.37.168,TRUE,00:50:56:d0:d0:d0
app-00499,dvPG-vlan88,10.10.57.22,TRUE,00:50:56:f6:f6:f6
app-00500,dvPG-vlan19,10.30.40.148,TRUE,00:50:56:f6:f6:f6
app-00501,dvPG-vlan66,10.10.42.103,TRUE,00:50:56:e6:e6:e6
srv-00502,dvPG-vlan26,10.10.55.7,TRUE,00:50:56:75:75:75
srv-00504,dvPG-vlan39,10.10.25.81,TRUE,00:50:56:7a:7a:7a
app-00505,dvPG-vlan51,10.10.3.171,TRUE,00:50:56:7e:7e:7e
srv-00506,dvPG-vlan32,10.10.45.140,TRUE,00:50:56:cf:cf:cf
app-00508,dvPG-vlan70,10.10.9.90,TRUE,00:50:56:73:73:73
db-00509,dvPG-vlan80,10.10.15.205,TRUE,00:50:56:6f:6f:6f
app-00510,dvPG-vlan38,10.10.25.214,TRUE,00:50:56:d2:d2:d2
app-00511,dvPG-vlan46,10.20.45.177,TRUE,00:50:56:fc:fc:fc
app-00513,dvPG-vlan46,10.10.2.49,TRUE,00:50:56:a6:a6:a6
app-00514,dvPG-vlan73,10.10.14.109,TRUE,00:50:56:ca:ca:ca
srv-00515,dvPG-vlan44,10.10.10.16,TRUE,00:50:56:19:19:19
srv-00516,dvPG-vlan11,10.20.25.214,TRUE,00:50:56:af:af:af
app-00517,dvPG-vlan22,10.10.3.52,TRUE,00:50:56:ae:ae:ae
db-00518,dvPG-vlan80,10.10.41.188,TRUE,00:50:56:a8:a8:a8
db-00519,dvPG-vlan65,10.20.14.30,TRUE,00:50:56:e2:e2:e2
app-00520,dvPG-vlan70,10.10.3.150,TRUE,00:50:56:91:91:91
app-00522,dvPG-vlan54,10.10.21.144,TRUE,00:50:56:bc:bc:bc
srv-00523,dvPG-vlan15,10.10.17.232,TRUE,00:50:56:98:98:98
db-00524,dvPG-vlan69,10.10.35.91,TRUE,00:50:56:0e:0e:0e
app-00525,dvPG-vlan56,10.10.53.69,TRUE,00:50:56:8e:8e:8e
web-00526,dvPG-vlan51,10.20.40.63,TRUE,00:50:56:e6:e6:e6
db-00528,dvPG-vlan83,10.10.13.27,TRUE,00:50:56:8e:8e:8e
srv-00530,dvPG-vlan57,10.10.57.108,TRUE,00:50:56:c7:c7:c7
srv-00531,dvPG-vlan37,10.10.20.21,TRUE,00:50:56:02:02:02
srv-00532,dvPG-vlan82,10.10.43.65,TRUE,00:50:56:a0:a0:a0
app-00534,dvPG-vlan50,10.20.39.115,TRUE,00:50:56:9f:9f:9f
db-00535,dvPG-vlan79,10.10.39.63,TRUE,00:50:56:87:87:87
app-00536,dvPG-vlan46,10.10.1.187,TRUE,00:50:56:90:90:90
srv-00538,dvPG-vlan41,10.10.57.151,TRUE,00:50:56:e4:e4:e4
app-00539,dvPG-vlan71,10.30.47.85,TRUE,00:50:56:a6:a6:a6
app-00540,dvPG-vlan58,10.10.3.189,TRUE,00:50:56:46:46:46
app-00541,dvPG-vlan39,10.20.56.32,TRUE,00:50:56:75:75:75
mon-00542,dvPG-vlan51,10.10.37.40,TRUE,00:50:56:53:53:53
db-00543,dvPG-vlan74,10.30.49.154,TRUE,00:50:56:0a:0a:0a
app-00544,dvPG-vlan80,10.10.37.192,TRUE,00:50:56:9c:9c:9c
web-00545,dvPG-vlan35,10.20.31.145,TRUE,00:50:56:24:24:24
db-00546,dvPG-vlan21,10.10.44.238,TRUE,00:50:56:e7:e7:e7
app-00547,dvPG-vlan54,10.10.2.80,TRUE,00:50:56:4b:4b:4b
app-00549,dvPG-vlan24,10.20.1.89,TRUE,00:50:56:0a:0a:0a
app-00550,dvPG-vlan80,10.10.34.194,TRUE,00:50:56:09:09:09
db-00551,dvPG-vlan35,10.20.11.17,TRUE,00:50:56:d2:d2:d2
srv-00552,dvPG-vlan56,10.10.18.171,TRUE,00:50:56:06:06:06
srv-00553,dvPG-vlan50,10.30.46.27,TRUE,00:50:56:a9:a9:a9
db-00554,dvPG-vlan77,10.10.2.12,TRUE,00:50:56:b8:b8:b8
app-00555,dvPG-vlan74,10.10.41.79,TRUE,00:50:56:38:38:38
app-00556,dvPG-vlan45,10.20.2.243,TRUE,00:50:56:49:49:49
app-00557,dvPG-vlan39,10.20.44.158,TRUE,00:50:56:a5:a5:a5
web-00558,dvPG-vlan27,10.10.14.169,TRUE,00:50:56:16:16:16
cache-00559,dvPG-vlan28,10.20.28.234,TRUE,00:50:56:6a:6a:6a
srv-00561,dvPG-vlan45,10.30.60.191,TRUE,00:50:56:67:67:67
app-00562,dvPG-vlan88,10.20.18.157,TRUE,00:50:56:ad:ad:ad
app-00563,dvPG-vlan70,10.10.9.130,TRUE,00:50:56:e7:e7:e7
srv-00565,dvPG-vlan66,10.20.60.246,TRUE,00:50:56:90:90:90
srv-00566,dvPG-vlan87,10.20.50.12,TRUE,00:50:56:16:16:16
mon-00567,dvPG-vlan14,10.30.35.136,TRUE,00:50:56:0d:0d:0d
db-00568,dvPG-vlan59,10.10.48.12,TRUE,00:50:56:5a:5a:5a
db-00569,dvPG-vlan64,10.20.19.120,TRUE,00:50:56:30:30:30
app-00570,dvPG-vlan24,10.10.6.186,TRUE,00:50:56:45:45:45
app-00571,dvPG-vlan35,10.10.12.118,TRUE,00:50:56:4c:4c:4c
srv-00572,dvPG-vlan25,10.30.46.189,TRUE,00:50:56:ad:ad:ad
app-00573,dvPG-vlan30,10.10.51.132,TRUE,00:50:56:e6:e6:e6
app-00574,dvPG-vlan28,10.10.56.40,TRUE,00:50:56:e4:e4:e4
app-00575,dvPG-vlan25,10.20.19.162,TRUE,00:50:56:c4:c4:c4
srv-00576,dvPG-vlan10,10.10.32.141,TRUE,00:50:56:92:92:92
app-00578,dvPG-vlan54,10.20.12.39,TRUE,00:50:56:18:18:18
app-00579,dvPG-vlan32,10.10.4.29,TRUE,00:50:56:19:19:19
app-00580,dvPG-vlan84,10.10.12.249,TRUE,00:50:56:9c:9c:9c
app-00581,dvPG-vlan80,10.10.5.196,TRUE,00:50:56:0c:0c:0c
app-00582,dvPG-vlan36,10.10.34.55,TRUE,00:50:56:dd:dd:dd
srv-00584,dvPG-vlan76,10.10.37.129,TRUE,00:50:56:66:66:66
db-00589,dvPG-vlan48,10.20.4.215,TRUE,00:50:56:2e:2e:2e
cache-00590,dvPG-vlan18,10.10.51.92,TRUE,00:50:56:d0:d0:d0
srv-00591,dvPG-vlan87,10.10.11.148,TRUE,00:50:56:7a:7a:7a
web-00592,dvPG-vlan57,10.10.57.62,TRUE,00:50:56:50:50:50
web-00593,dvPG-vlan21,10.10.50.53,TRUE,00:50:56:6a:6a:6a
web-00594,dvPG-vlan49,10.10.56.136,TRUE,00:50:56:66:66:66
srv-00595,dvPG-vlan14,10.30.9.54,TRUE,00:50:56:09:09:09
web-00596,dvPG-vlan69,10.20.6.87,TRUE,00:50:56:a6:a6:a6
srv-00597,dvPG-vlan36,10.10.20.165,TRUE,00:50:56:09:09:09
app-00598,dvPG-vlan45,10.20.18.40,TRUE,00:50:56:b4:b4:b4
app-00599,dvPG-vlan46,10.10.18.38,TRUE,00:50:56:53:53:53
cache-00600,dvPG-vlan70,10.10.9.9,TRUE,00:50:56:fd:fd:fd
srv-00601,dvPG-vlan85,10.10.39.230,TRUE,00:50:56:69:69:69
cache-00603,dvPG-vlan39,10.20.30.122,TRUE,00:50:56:eb:eb:eb
srv-00604,dvPG-vlan52,10.10.59.172,TRUE,00:50:56:00:00:00
srv-00605,dvPG-vlan31,10.10.30.218,TRUE,00:50:56:92:92:92
app-00606,dvPG-vlan81,10.10.51.29,TRUE,00:50:56:d6:d6:d6
app-00608,dvPG-vlan32,10.10.35.179,TRUE,00:50:56:20:20:20
srv-00610,dvPG-vlan17,10.10.21.128,TRUE,00:50:56:01:01:01
app-00611,dvPG-vlan47,10.10.10.117,TRUE,00:50:56:8b:8b:8b
web-00612,dvPG-vlan48,10.10.59.175,TRUE,00:50:56:82:82:82
srv-00613,dvPG-vlan26,10.10.33.105,TRUE,00:50:56:58:58:58
srv-00614,dvPG-vlan46,10.10.23.30,TRUE,00:50:56:9f:9f:9f
srv-00615,dvPG-vlan65,10.20.26.99,TRUE,00:50:56:7a:7a:7a
db-00616,dvPG-vlan46,10.10.54.108,TRUE,00:50:56:9f:9f:9f
srv-00617,dvPG-vlan65,10.10.32.170,TRUE,00:50:56:ed:ed:ed
srv-00618,dvPG-vlan87,10.10.51.180,TRUE,00:50:56:a2:a2:a2
srv-00619,dvPG-vlan64,10.20.15.49,TRUE,00:50:56:41:41:41
app-00622,dvPG-vlan79,10.20.5.177,TRUE,00:50:56:e4:e4:e4
srv-00623,dvPG-vlan70,10.10.30.133,TRUE,00:50:56:a8:a8:a8
cache-00624,dvPG-vlan86,10.20.3.179,TRUE,00:50:56:7b:7b:7b
mon-00625,dvPG-vlan89,10.10.19.209,TRUE,00:50:56:3b:3b:3b
app-00626,dvPG-vlan45,10.20.9.159,TRUE,00:50:56:29:29:29
srv-00627,dvPG-vlan57,10.30.43.116,TRUE,00:50:56:ef:ef:ef
srv-00628,dvPG-vlan20,10.10.3.89,TRUE,00:50:56:19:19:19
srv-00629,dvPG-vlan31,10.10.43.114,TRUE,00:50:56:d2:d2:d2
app-00630,dvPG-vlan61,10.10.4.44,TRUE,00:50:56:9e:9e:9e
db-00631,dvPG-vlan11,10.20.10.137,TRUE,00:50:56:72:72:72
app-00632,dvPG-vlan55,10.10.7.236,TRUE,00:50:56:fa:fa:fa
srv-00633,dvPG-vlan84,10.10.7.67,TRUE,00:50:56:38:38:38
web-00634,dvPG-vlan80,10.10.12.82,TRUE,00:50:56:5a:5a:5a
app-00635,dvPG-vlan46,10.10.29.91,TRUE,00:50:56:83:83:83
app-00636,dvPG-vlan25,10.30.54.57,TRUE,00:50:56:c4:c4:c4
app-00638,dvPG-vlan51,10.30.28.179,TRUE,00:50:56:84:84:84
app-00639,dvPG-vlan32,10.10.17.246,TRUE,00:50:56:27:27:27
web-00640,dvPG-vlan37,10.20.35.112,TRUE,00:50:56:1d:1d:1d
srv-00642,dvPG-vlan52,10.10.10.181,TRUE,00:50:56:42:42:42
srv-00643,dvPG-vlan18,10.10.55.188,TRUE,00:50:56:86:86:86
db-00644,dvPG-vlan61,10.10.22.176,TRUE,00:50:56:93:93:93
app-00645,dvPG-vlan47,10.30.30.196,TRUE,00:50:56:41:41:41
db-00647,dvPG-vlan18,10.10.16.127,TRUE,00:50:56:cf:cf:cf
srv-00648,dvPG-vlan53,10.20.2.11,TRUE,00:50:56:ac:ac:ac
app-00649,dvPG-vlan78,10.20.30.242,TRUE,00:50:56:f9:f9:f9
app-00650,dvPG-vlan15,10.10.31.234,TRUE,00:50:56:27:27:27
app-00651,dvPG-vlan88,10.10.51.26,TRUE,00:50:56:37:37:37
app-00652,dvPG-vlan64,10.10.5.207,TRUE,00:50:56:39:39:39
app-00653,dvPG-vlan37,10.30.9.84,TRUE,00:50:56:c8:c8:c8
srv-00654,dvPG-vlan80,10.10.45.96,TRUE,00:50:56:07:07:07
app-00655,dvPG-vlan12,10.20.25.201,TRUE,00:50:56:73:73:73
srv-00656,dvPG-vlan63,10.10.57.74,TRUE,00:50:56:1e:1e:1e
app-00660,dvPG-vlan68,10.10.22.159,TRUE,00:50:56:cb:cb:cb
app-00661,dvPG-vlan66,10.20.8.20,TRUE,00:50:56:0e:0e:0e
app-00663,dvPG-vlan28,10.10.32.15,TRUE,00:50:56:f3:f3:f3
app-00664,dvPG-vlan35,10.10.41.93,TRUE,00:50:56:c9:c9:c9
app-00665,dvPG-vlan53,10.10.30.109,TRUE,00:50:56:0f:0f:0f
app-00666,dvPG-vlan39,10.20.11.149,TRUE,00:50:56:ea:ea:ea
app-00667,dvPG-vlan41,10.20.47.111,TRUE,00:50:56:ff:ff:ff
app-00668,dvPG-vlan63,10.10.37.231,TRUE,00:50:56:5b:5b:5b
srv-00669,dvPG-vlan22,10.10.31.209,TRUE,00:50:56:ac:ac:ac
web-00670,dvPG-vlan55,10.20.14.35,TRUE,00:50:56:53:53:53
app-00671,dvPG-vlan84,10.10.55.148,TRUE,00:50:56:0b:0b:0b
app-00672,dvPG-vlan69,10.20.56.96,TRUE,00:50:56:aa:aa:aa
db-00674,dvPG-vlan24,10.10.44.95,TRUE,00:50:56:86:86:86
web-00675,dvPG-vlan36,10.10.5.145,TRUE,00:50:56:ed:ed:ed
app-00676,dvPG-vlan36,10.10.38.225,TRUE,00:50:56:8c:8c:8c
srv-00677,dvPG-vlan57,10.10.4.18,TRUE,00:50:56:09:09:09
app-00678,dvPG-vlan67,10.10.53.138,TRUE,00:50:56:1e:1e:1e
app-00680,dvPG-vlan79,10.10.19.108,TRUE,00:50:56:ea:ea:ea
srv-00681,dvPG-vlan39,10.20.5.7,TRUE,00:50:56:2b:2b:2b
srv-00682,dvPG-vlan77,10.20.38.172,TRUE,00:50:56:62:62:62
srv-00683,dvPG-vlan39,10.20.51.68,TRUE,00:50:56:1c:1c:1c
db-00684,dvPG-vlan78,10.10.60.43,TRUE,00:50:56:54:54:54
app-00685,dvPG-vlan50,10.20.16.31,TRUE,00:50:56:19:19:19
cache-00686,dvPG-vlan28,10.10.21.90,TRUE,00:50:56:0b:0b:0b
app-00687,dvPG-vlan68,10.30.32.198,TRUE,00:50:56:14:14:14
srv-00688,dvPG-vlan47,10.10.19.123,TRUE,00:50:56:cc:cc:cc
srv-00689,dvPG-vlan71,10.30.8.189,TRUE,00:50:56:d8:d8:d8
srv-00690,dvPG-vlan55,10.10.15.116,TRUE,00:50:56:18:18:18
app-00691,dvPG-vlan12,10.10.50.73,TRUE,00:50:56:16:16:16
app-00692,dvPG-vlan87,10.30.32.83,TRUE,00:50:56:7a:7a:7a
db-00693,dvPG-vlan54,10.20.24.5,TRUE,00:50:56:79:79:79
app-00694,dvPG-vlan46,10.20.27.207,TRUE,00:50:56:e6:e6:e6
app-00695,dvPG-vlan48,10.10.6.38,TRUE,00:50:56:07:07:07
db-00696,dvPG-vlan69,10.10.27.46,TRUE,00:50:56:7b:7b:7b
db-00698,dvPG-vlan70,10.10.41.215,TRUE,00:50:56:2c:2c:2c
app-00699,dvPG-vlan45,10.30.2.32,TRUE,00:50:56:4b:4b:4b
db-00700,dvPG-vlan57,10.20.31.179,TRUE,00:50:56:9a:9a:9a
db-00701,dvPG-vlan30,10.10.45.36,TRUE,00:50:56:6b:6b:6b
app-00702,dvPG-vlan75,10.10.34.165,TRUE,00:50:56:75:75:75
app-00703,dvPG-vlan48,10.20.56.82,TRUE,00:50:56:b6:b6:b6
app-00704,dvPG-vlan46,10.10.1.37,TRUE,00:50:56:60:60:60
app-00705,dvPG-vlan81,10.10.33.214,TRUE,00:50:56:ec:ec:ec
srv-00709,dvPG-vlan42,10.20.31.32,TRUE,00:50:56:22:22:22
app-00710,dvPG-vlan33,10.20.14.152,TRUE,00:50:56:5c:5c:5c
app-00712,dvPG-vlan31,10.20.46.51,TRUE,00:50:56:a5:a5:a5
srv-00713,dvPG-vlan85,10.30.31.95,TRUE,00:50:56:a8:a8:a8
app-00714,dvPG-vlan24,10.30.33.60,TRUE,00:50:56:7c:7c:7c
srv-00715,dvPG-vlan81,10.10.46.75,TRUE,00:50:56:2a:2a:2a
web-00717,dvPG-vlan11,10.20.24.47,TRUE,00:50:56:9d:9d:9d
srv-00718,dvPG-vlan60,10.10.8.38,TRUE,00:50:56:90:90:90
web-00719,dvPG-vlan61,10.30.39.218,TRUE,00:50:56:3b:3b:3b
app-00720,dvPG-vlan61,10.20.18.195,TRUE,00:50:56:04:04:04
app-00721,dvPG-vlan42,10.10.30.29,TRUE,00:50:56:0c:0c:0c
db-00722,dvPG-vlan58,10.10.44.8,TRUE,00:50:56:9f:9f:9f
srv-00724,dvPG-vlan79,10.10.52.140,TRUE,00:50:56:1c:1c:1c
app-00725,dvPG-vlan81,10.10.30.10,TRUE,00:50:56:a5:a5:a5
srv-00728,dvPG-vlan84,10.10.23.209,TRUE,00:50:56:32:32:32
app-00729,dvPG-vlan41,10.10.23.16,TRUE,00:50:56:b5:b5:b5
app-00730,dvPG-vlan12,10.20.8.88,TRUE,00:50:56:32:32:32
db-00731,dvPG-vlan12,10.30.45.122,TRUE,00:50:56:48:48:48
srv-00732,dvPG-vlan36,10.10.45.174,TRUE,00:50:56:11:11:11
app-00733,dvPG-vlan19,10.10.28.53,TRUE,00:50:56:88:88:88
srv-00734,dvPG-vlan21,10.30.15.161,TRUE,00:50:56:1d:1d:1d
db-00736,dvPG-vlan80,10.10.30.173,TRUE,00:50:56:38:38:38
app-00737,dvPG-vlan69,10.10.43.248,TRUE,00:50:56:95:95:95
app-00738,dvPG-vlan17,10.20.37.188,TRUE,00:50:56:42:42:42
db-00739,dvPG-vlan50,10.20.55.113,TRUE,00:50:56:fc:fc:fc
srv-00740,dvPG-vlan86,10.10.11.67,TRUE,00:50:56:25:25:25
app-00741,dvPG-vlan65,10.10.30.126,TRUE,00:50:56:cc:cc:cc
web-00742,dvPG-vlan80,10.10.18.170,TRUE,00:50:56:cb:cb:cb
app-00743,dvPG-vlan18,10.10.21.156,TRUE,00:50:56:4b:4b:4b
srv-00744,dvPG-vlan27,10.10.47.217,TRUE,00:50:56:fa:fa:fa
app-00745,dvPG-vlan42,10.10.50.240,TRUE,00:50:56:cc:cc:cc
db-00746,dvPG-vlan40,10.10.48.101,TRUE,00:50:56:d1:d1:d1
srv-00747,dvPG-vlan85,10.30.17.222,TRUE,00:50:56:21:21:21
app-00748,dvPG-vlan28,10.10.44.65,TRUE,00:50:56:c8:c8:c8
app-00749,dvPG-vlan16,10.30.54.191,TRUE,00:50:56:2d:2d:2d
srv-00751,dvPG-vlan40,10.30.60.212,TRUE,00:50:56:04:04:04
app-00752,dvPG-vlan20,10.20.51.10,TRUE,00:50:56:0e:0e:0e
srv-00753,dvPG-vlan22,10.20.57.237,TRUE,00:50:56:34:34:34
srv-00754,dvPG-vlan68,10.20.48.85,TRUE,00:50:56:28:28:28
app-00756,dvPG-vlan62,10.20.55.154,TRUE,00:50:56:d7:d7:d7
srv-00757,dvPG-vlan51,10.10.38.213,TRUE,00:50:56:b1:b1:b1
srv-00758,dvPG-vlan83,10.10.54.228,TRUE,00:50:56:1b:1b:1b
app-00759,dvPG-vlan31,10.10.30.52,TRUE,00:50:56:55:55:55
app-00760,dvPG-vlan77,10.10.37.32,TRUE,00:50:56:68:68:68
web-00761,dvPG-vlan44,10.20.56.210,TRUE,00:50:56:15:15:15
app-00762,dvPG-vlan34,10.10.53.74,TRUE,00:50:56:b9:b9:b9
web-00763,dvPG-vlan57,10.10.59.65,TRUE,00:50:56:14:14:14
cache-00764,dvPG-vlan37,10.20.26.177,TRUE,00:50:56:75:75:75
cache-00767,dvPG-vlan77,10.10.6.83,TRUE,00:50:56:c4:c4:c4
web-00768,dvPG-vlan56,10.10.54.73,TRUE,00:50:56:ad:ad:ad
srv-00769,dvPG-vlan31,10.30.28.230,TRUE,00:50:56:ad:ad:ad
app-00770,dvPG-vlan29,10.30.29.15,TRUE,00:50:56:18:18:18
app-00771,dvPG-vlan15,10.20.58.239,TRUE,00:50:56:45:45:45
web-00772,dvPG-vlan36,10.20.23.25,TRUE,00:50:56:1c:1c:1c
srv-00773,dvPG-vlan37,10.20.43.151,TRUE,00:50:56:b3:b3:b3
cache-00774,dvPG-vlan52,10.10.7.229,TRUE,00:50:56:6c:6c:6c
app-00775,dvPG-vlan13,10.10.54.84,TRUE,00:50:56:9e:9e:9e
app-00776,dvPG-vlan89,10.30.1.86,TRUE,00:50:56:10:10:10
srv-00777,dvPG-vlan46,10.20.56.14,TRUE,00:50:56:fc:fc:fc
app-00778,dvPG-vlan61,10.20.17.47,TRUE,00:50:56:b0:b0:b0
app-00779,dvPG-vlan48,10.10.42.41,TRUE,00:50:56:fa:fa:fa
db-00780,dvPG-vlan59,10.10.13.127,TRUE,00:50:56:eb:eb:eb
db-00781,dvPG-vlan75,10.20.28.25,TRUE,00:50:56:b1:b1:b1
app-00782,dvPG-vlan77,10.20.34.163,TRUE,00:50:56:86:86:86
app-00783,dvPG-vlan41,10.10.9.177,TRUE,00:50:56:60:60:60
db-00784,dvPG-vlan82,10.10.27.26,TRUE,00:50:56:52:52:52
srv-00785,dvPG-vlan32,10.10.43.120,TRUE,00:50:56:5b:5b:5b
srv-00786,dvPG-vlan67,10.20.47.118,TRUE,00:50:56:68:68:68
web-00788,dvPG-vlan87,10.10.45.105,TRUE,00:50:56:a2:a2:a2
